"fed_state","species_cleaned","species_naturadb","rl_cat","naturadb_common_name","naturadb_cat","naturadb_val"
"Berlin","Carex hartmanii","carex-hartmanii","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex hostiana","carex-hostiana","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex lasiocarpa","carex-lasiocarpa","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex lepidocarpa","carex-lepidocarpa","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex ligerica","carex-ligerica","V","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex limosa","carex-limosa","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex otrubae","carex-otrubae","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex pallescens","carex-pallescens","3","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex peraffinis","carex-peraffinis","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex pseudobrizoides","carex-pseudobrizoides","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex pulicaris","carex-pulicaris","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex strictiformis","carex-strictiformis","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex supina","carex-supina","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex tomentosa","carex-tomentosa","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex turfosa","carex-turfosa","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex vesicaria","carex-vesicaria","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex viridula ssp. viridula","carex-viridula","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Carex x xanthocarpa","carex-x-xanthocarpa","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Catabrosa aquatica","catabrosa-aquatica","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Centaurea diffusa","centaurea-diffusa","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Centaurium littorale ssp.","centaurium-littorale","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Centaurium pulchellum","centaurium-pulchellum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cephalanthera rubra","cephalanthera-rubra","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cerastium lucorum","cerastium-lucorum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Ceratophyllum platyacanthum","ceratophyllum-platyacanthum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Chenopodium murale","chenopodium-murale","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Chenopodium urbicum","chenopodium-urbicum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Chenopodium vulvaria","chenopodium-vulvaria","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Chimaphila umbellata","chimaphila-umbellata","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cicerbita macrophylla","cicerbita-macrophylla","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Circaea intermedia","circaea-intermedia","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Corallorhiza trifida","corallorhiza-trifida","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Corrigiola litoralis","corrigiola-litoralis","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Crassula aquatica","crassula-aquatica","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Crataegus media","crataegus-media","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Crataegus rhipidophylla","crataegus-rhipidophylla","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Crataegus x ssp. haericea","crataegus-x-ssp.","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Crepis praemorsa","crepis-praemorsa","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cuscuta epilinum","cuscuta-epilinum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cuscuta epithymum","cuscuta-epithymum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cuscuta europaea","cuscuta-europaea","3","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cuscuta lupuliformis","cuscuta-lupuliformis","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cyperus flavescens","cyperus-flavescens","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Cyperus fuscus","cyperus-fuscus","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Dactylorhiza x aschersoniana","dactylorhiza-x-aschersoniana","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Dactylorhiza fuchsii","dactylorhiza-fuchsii","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Dactylorhiza majalis","dactylorhiza-majalis","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Diphasiastrum complanatum","diphasiastrum-complanatum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Diphasiastrum tristachyum","diphasiastrum-tristachyum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Drosera anglica","drosera-anglica","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Drosera intermedia","drosera-intermedia","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Drosera x obovata","drosera-x-obovata","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Drosera rotundifolia","drosera-rotundifolia","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Dryopteris expansa","dryopteris-expansa","R","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Elatine alsinastrum","elatine-alsinastrum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Elatine hexandra","elatine-hexandra","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Elatine hydropiper","elatine-hydropiper","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Eleocharis ovata","eleocharis-ovata","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Eleocharis quinqueflora","eleocharis-quinqueflora","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Eleocharis uniglumis","eleocharis-uniglumis","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Epilobium brunnescens","epilobium-brunnescens","R","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Epilobium obscurum","epilobium-obscurum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Epipactis palustris","epipactis-palustris","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Equisetum moorei","equisetum-moorei","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Equisetum pratense","equisetum-pratense","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Equisetum sylvaticum","equisetum-sylvaticum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Erigeron acris","erigeron-acris","V","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Erigeron droebachiensis","erigeron-droebachiensis","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Erigeron muralis","erigeron-muralis","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Eriophorum gracile","eriophorum-gracile","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Erysimum virgatum","erysimum-virgatum","3","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Euphorbia exigua","euphorbia-exigua","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Euphorbia humifusa","euphorbia-humifusa","R","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Euphrasia nemorosa","euphrasia-nemorosa","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Euphrasia officinalis ssp. rostkoviana","euphrasia-officinalis","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Festuca heterophylla","festuca-heterophylla","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Festuca polesica","festuca-polesica","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Festuca psammophila","festuca-psammophila","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Festuca pulchra","festuca-pulchra","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Filago lutescens","filago-lutescens","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Filago minima","filago-minima","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Filago vulgaris","filago-vulgaris","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Fragaria vesca","fragaria-vesca","V","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Galeobolon montanum","galeobolon-montanum","R","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Galeopsis pubescens","galeopsis-pubescens","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Galium elongatum","galium-elongatum","V","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Galium spurium","galium-spurium","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Gentianella campestris ssp. baltica","gentianella-campestris","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Gentianella uliginosa","gentianella-uliginosa","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Geranium columbinum","geranium-columbinum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Geranium lucidum","geranium-lucidum","R","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Glyceria declinata","glyceria-declinata","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Goodyera repens","goodyera-repens","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Gymnadenia densiflora","gymnadenia-densiflora","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Gymnocarpium robertianum","gymnocarpium-robertianum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hammarbya paludosa","hammarbya-paludosa","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Helichrysum luteoalbum","helichrysum-luteoalbum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Helictotrichon pratense","helictotrichon-pratense","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Helosciadium repens","helosciadium-repens","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Herminium monorchis","herminium-monorchis","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium caespitosum","hieracium-caespitosum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium calodon ssp. tenuiceps","hieracium-calodon","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium echioides","hieracium-echioides","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium fallax ssp. durisetum","hieracium-fallax","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium glaucinum","hieracium-glaucinum","R","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium glaucinum ssp. heteroschistum","hieracium-glaucinum","R","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium glaucinum ssp. similatum","hieracium-glaucinum","R","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium macranthelum","hieracium-macranthelum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium maculatum","hieracium-maculatum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium maculatum ssp. cruentum","hieracium-maculatum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium maculatum ssp. divisum","hieracium-maculatum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium maculatum ssp. fictum","hieracium-maculatum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium maculatum ssp. tinctum","hieracium-maculatum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium prussicum","hieracium-prussicum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hieracium vasconicum","hieracium-vasconicum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hierochloe hirta ssp. praetermissa","hierochloe-hirta","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Holosteum umbellatum","holosteum-umbellatum","V","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Huperzia selago","huperzia-selago","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hypericum humifusum","hypericum-humifusum","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hypopitys hypophegea","hypopitys-hypophegea","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Hypopitys monotropa","hypopitys-monotropa","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Illecebrum verticillatum","illecebrum-verticillatum","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Isolepis setacea","isolepis-setacea","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Iva xanthiifolia","iva-xanthiifolia","V","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus acutiflorus","juncus-acutiflorus","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus alpinoarticulatus","juncus-alpinoarticulatus","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus bulbosus","juncus-bulbosus","2","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus capitatus","juncus-capitatus","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus filiformis","juncus-filiformis","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus gerardi","juncus-gerardi","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus minutulus","juncus-minutulus","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus squarrosus","juncus-squarrosus","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Juncus tenageia","juncus-tenageia","1","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Kickxia elatine","kickxia-elatine","0","not in naturadb","not in naturadb","not in naturadb"
"Berlin","Koeleria macrantha","koeleria-macrantha","2","not in naturadb","not in naturadb","not in naturadb"
