State,Species,Endangerment,NaturaDB
Saxony-Anhalt,Linum catharticum,V,not in naturadb
Saxony-Anhalt,Linum leonii,R,not in naturadb
Saxony-Anhalt,Liparis loeselii,1,not in naturadb
Saxony-Anhalt,Listera cordata,2,not in naturadb
Saxony-Anhalt,Littorella uniflora,1,not in naturadb
Saxony-Anhalt,Lolium remotum,0,not in naturadb
Saxony-Anhalt,Ludwigia palustris,1,not in naturadb
Saxony-Anhalt,Luronium natans,0,not in naturadb
Saxony-Anhalt,Luzula pallescens,2,not in naturadb
Saxony-Anhalt,Luzula sudetica,R,not in naturadb
Saxony-Anhalt,Lycopodiella inundata,1,not in naturadb
Saxony-Anhalt,Lycopodium annotinum,2,not in naturadb
Saxony-Anhalt,Lycopodium clavatum,2,not in naturadb
Saxony-Anhalt,Lycopus exaltatus,0,not in naturadb
Saxony-Anhalt,Malva pusilla,2,not in naturadb
Saxony-Anhalt,Malva thuringiaca,3,not in naturadb
Saxony-Anhalt,Marrubium peregrinum,1,not in naturadb
Saxony-Anhalt,Medicago minima,3,not in naturadb
Saxony-Anhalt,Melampyrum cristatum,2,not in naturadb
Saxony-Anhalt,Melilotus altissimus,2,not in naturadb
Saxony-Anhalt,Melilotus dentatus,3,not in naturadb
Saxony-Anhalt,Minuartia caespitosa,3,not in naturadb
Saxony-Anhalt,Minuartia hybrida ssp. tenuifolia,0,not in naturadb
Saxony-Anhalt,Minuartia viscosa,1,not in naturadb
Saxony-Anhalt,Moenchia erecta,0,not in naturadb
Saxony-Anhalt,Moneses uniflora,1,not in naturadb
Saxony-Anhalt,Montia arvensis,1,not in naturadb
Saxony-Anhalt,Montia fontana,1,not in naturadb
Saxony-Anhalt,Montia fontana ssp. amporitana,1,not in naturadb
Saxony-Anhalt,Muscari tenuiflorum,3,not in naturadb
Saxony-Anhalt,Myosotis discolor,3,not in naturadb
Saxony-Anhalt,Myosurus minimus,3,not in naturadb
Saxony-Anhalt,Myriophyllum alterniflorum,R,not in naturadb
Saxony-Anhalt,Najas marina ssp. intermedia,1,not in naturadb
Saxony-Anhalt,Narthecium ossifragum,0,not in naturadb
Saxony-Anhalt,Neottia nidus-avis,3,not in naturadb
Saxony-Anhalt,Nepeta nuda,1,not in naturadb
Saxony-Anhalt,Neslia paniculata,2,not in naturadb
Saxony-Anhalt,Nonea erecta,V,not in naturadb
Saxony-Anhalt,Odontites vernus,3,not in naturadb
Saxony-Anhalt,Oenanthe fistulosa,2,not in naturadb
Saxony-Anhalt,Omphalodes scorpioides,2,not in naturadb
Saxony-Anhalt,Ophioglossum vulgatum,2,not in naturadb
Saxony-Anhalt,Ophrys insectifera,3,not in naturadb
Saxony-Anhalt,Orchis anthropophora,1,not in naturadb
Saxony-Anhalt,Orchis coriophora,0,not in naturadb
Saxony-Anhalt,Orchis mascula,3,not in naturadb
Saxony-Anhalt,Orchis militaris,3,not in naturadb
Saxony-Anhalt,Orchis morio,2,not in naturadb
Saxony-Anhalt,Orchis pallens,3,not in naturadb
Saxony-Anhalt,Orchis palustris,1,not in naturadb
Saxony-Anhalt,Orchis purpurea,3,not in naturadb
Saxony-Anhalt,Orchis pyramidalis,1,not in naturadb
Saxony-Anhalt,Orchis tridentata,2,not in naturadb
Saxony-Anhalt,Orchis ustulata,1,not in naturadb
Saxony-Anhalt,Orobanche alba,1,not in naturadb
Saxony-Anhalt,Orobanche alsatica,R,not in naturadb
Saxony-Anhalt,Orobanche arenaria,1,not in naturadb
Saxony-Anhalt,Orobanche artemisiae-campestris,1,not in naturadb
Saxony-Anhalt,Orobanche bohemica,R,not in naturadb
Saxony-Anhalt,Orobanche caryophyllacea,2,not in naturadb
Saxony-Anhalt,Orobanche elatior,1,not in naturadb
Saxony-Anhalt,Orobanche lutea,3,not in naturadb
Saxony-Anhalt,Orobanche picridis,0,not in naturadb
Saxony-Anhalt,Orobanche purpurea,1,not in naturadb
Saxony-Anhalt,Orobanche ramosa,0,not in naturadb
Saxony-Anhalt,Orobanche reticulata,3,not in naturadb
Saxony-Anhalt,Orthilia secunda,3,not in naturadb
Saxony-Anhalt,Papaver hybridum,1,not in naturadb
Saxony-Anhalt,Parnassia palustris,1,not in naturadb
Saxony-Anhalt,Pedicularis palustris,1,not in naturadb
Saxony-Anhalt,Pedicularis sylvatica,2,not in naturadb
Saxony-Anhalt,Peplis portula,3,not in naturadb
Saxony-Anhalt,Persicaria mitis,3,not in naturadb
Saxony-Anhalt,Phleum paniculatum,0,not in naturadb
Saxony-Anhalt,Phyteuma adulterinum,0,not in naturadb
Saxony-Anhalt,Pilularia globulifera,1,not in naturadb
Saxony-Anhalt,Pinguicula vulgaris,1,not in naturadb
Saxony-Anhalt,Plantago arenaria,3,not in naturadb
Saxony-Anhalt,Plantago maritima,2,not in naturadb
Saxony-Anhalt,Platanthera fornicata,3,not in naturadb
Saxony-Anhalt,Poa badensis,3,not in naturadb
Saxony-Anhalt,Poa bulbosa,V,not in naturadb
Saxony-Anhalt,Poa remota,2,not in naturadb
Saxony-Anhalt,Polycnemum arvense,0,not in naturadb
Saxony-Anhalt,Polycnemum majus,0,not in naturadb
Saxony-Anhalt,Polygala amarella,2,not in naturadb
Saxony-Anhalt,Polygala serpyllifolia,1,not in naturadb
Saxony-Anhalt,Polystichum lonchitis,2,not in naturadb
Saxony-Anhalt,Potamogeton acutifolius,3,not in naturadb
Saxony-Anhalt,Potamogeton alpinus,3,not in naturadb
Saxony-Anhalt,Potamogeton angustifolius,1,not in naturadb
Saxony-Anhalt,Potamogeton coloratus,0,not in naturadb
Saxony-Anhalt,Potamogeton compressus,1,not in naturadb
Saxony-Anhalt,Potamogeton friesii,2,not in naturadb
Saxony-Anhalt,Potamogeton gramineus,1,not in naturadb
Saxony-Anhalt,Potamogeton nitens,0,not in naturadb
Saxony-Anhalt,Potamogeton nodosus,2,not in naturadb
Saxony-Anhalt,Potamogeton obtusifolius,3,not in naturadb
Saxony-Anhalt,Potamogeton polygonifolius,2,not in naturadb
Saxony-Anhalt,Potamogeton praelongus,R,not in naturadb
Saxony-Anhalt,Potamogeton pusillus,3,not in naturadb
Saxony-Anhalt,Potamogeton rutilus,0,not in naturadb
Saxony-Anhalt,Potamogeton trichoides,3,not in naturadb
Saxony-Anhalt,Potentilla norvegica,3,not in naturadb
Saxony-Anhalt,Potentilla supina,3,not in naturadb
Saxony-Anhalt,Prunella laciniata,1,not in naturadb
Saxony-Anhalt,Pseudorchis albida,0,not in naturadb
Saxony-Anhalt,Puccinellia limosa,2,not in naturadb
Saxony-Anhalt,Pulicaria vulgaris,3,not in naturadb
Saxony-Anhalt,Pulsatilla alpina ssp. alba,1,not in naturadb
Saxony-Anhalt,Pulsatilla vernalis,0,not in naturadb
Saxony-Anhalt,Pyrola chlorantha,1,not in naturadb
Saxony-Anhalt,Pyrola media,1,not in naturadb
Saxony-Anhalt,Pyrola minor,2,not in naturadb
Saxony-Anhalt,Pyrola rotundifolia,2,not in naturadb
Saxony-Anhalt,Radiola linoides,1,not in naturadb
Saxony-Anhalt,Ranunculus circinatus,3,not in naturadb
Saxony-Anhalt,Ranunculus fluitans,3,not in naturadb
Saxony-Anhalt,Ranunculus hederaceus,1,not in naturadb
Saxony-Anhalt,Ranunculus illyricus,2,not in naturadb
Saxony-Anhalt,Ranunculus peltatus ssp. baudotii,0,not in naturadb
Saxony-Anhalt,Ranunculus penicillatus,3,not in naturadb
Saxony-Anhalt,Ranunculus platanifolius,3,not in naturadb
Saxony-Anhalt,Ranunculus sardous,2,not in naturadb
Saxony-Anhalt,Rhinanthus glacialis,1,not in naturadb
Saxony-Anhalt,Rhynchospora alba,1,not in naturadb
Saxony-Anhalt,Rhynchospora fusca,0,not in naturadb
Saxony-Anhalt,Rosa agrestis sa,3,not in naturadb
Saxony-Anhalt,Rosa balsamica,3,not in naturadb
Saxony-Anhalt,Rosa marginata,2,not in naturadb
Saxony-Anhalt,Rosa pseudoscabriuscula,3,not in naturadb
Saxony-Anhalt,Rubus affinis,2,not in naturadb
Saxony-Anhalt,Rubus arrhenii,2,not in naturadb
Saxony-Anhalt,Rubus atrichantherus,2,not in naturadb
Saxony-Anhalt,Rubus bertramii,1,not in naturadb
Saxony-Anhalt,Rubus canescens,1,not in naturadb
Saxony-Anhalt,Rubus chloocladus,2,not in naturadb
Saxony-Anhalt,Rubus chlorothyrsos,1,not in naturadb
Saxony-Anhalt,Rubus condensatus,G,not in naturadb
Saxony-Anhalt,Rubus constrictus,G,not in naturadb
Saxony-Anhalt,Rubus dethardingii,1,not in naturadb
Saxony-Anhalt,Rubus elegantispinosus,1,not in naturadb
Saxony-Anhalt,Rubus ferocior,G,not in naturadb
Saxony-Anhalt,Rubus fioniae,2,not in naturadb
Saxony-Anhalt,Rubus goniophorus,2,not in naturadb
Saxony-Anhalt,Rubus hallandicus,1,not in naturadb
Saxony-Anhalt,Rubus integribasis,G,not in naturadb
Saxony-Anhalt,Rubus josefianus,2,not in naturadb
Saxony-Anhalt,Rubus lividus,G,not in naturadb
Saxony-Anhalt,Rubus macrothyrsus,2,not in naturadb
Saxony-Anhalt,Rubus meierottii,1,not in naturadb
Saxony-Anhalt,Rubus sorbicus,G,not in naturadb
Saxony-Anhalt,Rubus wahlbergii,2,not in naturadb
Saxony-Anhalt,Rubus xiphophorus,1,not in naturadb
Saxony-Anhalt,Rumex arifolius,R,not in naturadb
Saxony-Anhalt,Ruppia maritima,0,not in naturadb
Saxony-Anhalt,Sagina maritima,0,not in naturadb
Saxony-Anhalt,Salicornia europaea ssp. brachystachya,3,not in naturadb
Saxony-Anhalt,Samolus valerandi,3,not in naturadb
Saxony-Anhalt,Saxifraga hirculus,0,not in naturadb
Saxony-Anhalt,Saxifraga rosacea,3,not in naturadb
Saxony-Anhalt,Scheuchzeria palustris,0,not in naturadb
Saxony-Anhalt,Schoenoplectus supinus,0,not in naturadb
Saxony-Anhalt,Schoenus ferrugineus,0,not in naturadb
Saxony-Anhalt,Scilla vindobonensis,R,not in naturadb
Saxony-Anhalt,Scirpoides holoschoenus ssp. australis,1,not in naturadb
Saxony-Anhalt,Scirpus radicans,3,not in naturadb
Saxony-Anhalt,Scleranthus verticillatus,1,not in naturadb
Saxony-Anhalt,Sclerochloa dura,2,not in naturadb
Saxony-Anhalt,Scolochloa festucacea,3,not in naturadb
Saxony-Anhalt,Scorzonera laciniata,2,not in naturadb
Saxony-Anhalt,Scorzonera parviflora,1,not in naturadb
Saxony-Anhalt,Scutellaria hastifolia,3,not in naturadb
Saxony-Anhalt,Sedum villosum,0,not in naturadb
Saxony-Anhalt,Selaginella selaginoides,0,not in naturadb
Saxony-Anhalt,Senecio erraticus,1,not in naturadb
Saxony-Anhalt,Senecio germanicus,1,not in naturadb
Saxony-Anhalt,Setaria verticillata,3,not in naturadb
Saxony-Anhalt,Setaria verticilliformis,3,not in naturadb
Saxony-Anhalt,Sisymbrium austriacum,2,not in naturadb
Saxony-Anhalt,Sisymbrium strictissimum,0,not in naturadb
Saxony-Anhalt,Sparganium natans,2,not in naturadb
Saxony-Anhalt,Spergula pentandra,2,not in naturadb
Saxony-Anhalt,Spergularia echinosperma,R,not in naturadb
Saxony-Anhalt,Spiranthes spiralis,2,not in naturadb
Saxony-Anhalt,Stachys annua,1,not in naturadb
Saxony-Anhalt,Stachys arvensis,2,not in naturadb
Saxony-Anhalt,Stellaria glochidosperma,2,not in naturadb
Saxony-Anhalt,Stipa borysthenica,0,not in naturadb
Saxony-Anhalt,Stipa dasyphylla,0,not in naturadb
Saxony-Anhalt,Stipa tirsa,2,not in naturadb
Saxony-Anhalt,Suaeda maritima,3,not in naturadb
Saxony-Anhalt,Symphytum bohemicum,3,not in naturadb
Saxony-Anhalt,Taraxacum balticum,0,not in naturadb
Saxony-Anhalt,Taraxacum bavaricum,0,not in naturadb
Saxony-Anhalt,Taraxacum brandenburgicum,0,not in naturadb
Saxony-Anhalt,Taraxacum frisicum,0,not in naturadb
Saxony-Anhalt,Taraxacum hollandicum,0,not in naturadb
Saxony-Anhalt,Taraxacum nordstedtii,1,not in naturadb
Saxony-Anhalt,Taraxacum palustre,0,not in naturadb
Saxony-Anhalt,Taraxacum paucilobum,0,not in naturadb
Saxony-Anhalt,Taraxacum subalpinum,3,not in naturadb
Saxony-Anhalt,Taraxacum trilobifolium,0,not in naturadb
Saxony-Anhalt,Tephroseris integrifolia,1,not in naturadb
Saxony-Anhalt,Tephroseris palustris,1,not in naturadb
Saxony-Anhalt,Thalictrum aquilegiifolium,3,not in naturadb
Saxony-Anhalt,Thalictrum simplex ssp. tenuifolium,2,not in naturadb
Saxony-Anhalt,Thelypteris limbosperma,3,not in naturadb
Saxony-Anhalt,Thesium alpinum,1,not in naturadb
Saxony-Anhalt,Thesium ebracteatum,0,not in naturadb
Saxony-Anhalt,Thesium linophyllon,3,not in naturadb
Saxony-Anhalt,Thesium pyrenaicum,3,not in naturadb
Saxony-Anhalt,Tofieldia calyculata,0,not in naturadb
Saxony-Anhalt,Tordylium maximum,1,not in naturadb
Saxony-Anhalt,Torilis arvensis ssp. recta,3,not in naturadb
Saxony-Anhalt,Trichophorum alpinum,0,not in naturadb
Saxony-Anhalt,Trichophorum germanicum,2,not in naturadb
Saxony-Anhalt,Trifolium aureum,3,not in naturadb
Saxony-Anhalt,Trifolium fragiferum,3,not in naturadb
Saxony-Anhalt,Trifolium ochroleucon,0,not in naturadb
Saxony-Anhalt,Trifolium retusum,1,not in naturadb
Saxony-Anhalt,Trifolium spadiceum,2,not in naturadb
Saxony-Anhalt,Trifolium striatum,3,not in naturadb
Saxony-Anhalt,Triglochin maritima,2,not in naturadb
Saxony-Anhalt,Triglochin palustris,2,not in naturadb
Saxony-Anhalt,Tuberaria guttata,0,not in naturadb
Saxony-Anhalt,Urtica urens,V,not in naturadb
Saxony-Anhalt,Utricularia australis,V,not in naturadb
Saxony-Anhalt,Utricularia intermedia,1,not in naturadb
Saxony-Anhalt,Utricularia minor,2,not in naturadb
Saxony-Anhalt,Utricularia ochroleuca,1,not in naturadb
Saxony-Anhalt,Valeriana excelsa,3,not in naturadb
Saxony-Anhalt,Valeriana pratensis ssp. angustifolia,3,not in naturadb
Saxony-Anhalt,Valerianella dentata,3,not in naturadb
Saxony-Anhalt,Valerianella rimosa,1,not in naturadb
Saxony-Anhalt,Ventenata dubia,0,not in naturadb
Saxony-Anhalt,Veronica agrestis,2,not in naturadb
Saxony-Anhalt,Veronica anagalloides,2,not in naturadb
Saxony-Anhalt,Veronica dillenii,2,not in naturadb
Saxony-Anhalt,Veronica polita,V,not in naturadb
Saxony-Anhalt,Veronica praecox,3,not in naturadb
Saxony-Anhalt,Veronica scutellata,V,not in naturadb
Saxony-Anhalt,Veronica triloba,0,not in naturadb
Saxony-Anhalt,Veronica triphyllos,V,not in naturadb
Saxony-Anhalt,Veronica verna,3,not in naturadb
Saxony-Anhalt,Vicia lathyroides,V,not in naturadb
Saxony-Anhalt,Viola collina,1,not in naturadb
Saxony-Anhalt,Viola pumila,2,not in naturadb
Saxony-Anhalt,Viola stagnina,3,not in naturadb
Saxony-Anhalt,Vulpia bromoides,3,not in naturadb
Saxony-Anhalt,Zannichellia palustris,3,not in naturadb
Saxony-Anhalt,Zannichellia palustris ssp. pedicellata,3,not in naturadb
Schleswig-Holstein,Achillea collina,1,not in naturadb
Schleswig-Holstein,Agrostis canina,3,not in naturadb
Schleswig-Holstein,Agrostis canina,3,not in naturadb
Schleswig-Holstein,Aira caryophyllea,3,not in naturadb
Schleswig-Holstein,Aira praecox,3,not in naturadb
Schleswig-Holstein,Ajuga pyramidalis,0,not in naturadb
Schleswig-Holstein,Alchemilla glaucescens,G,not in naturadb
Schleswig-Holstein,Alchemilla filicaulis,1,not in naturadb
Schleswig-Holstein,Alchemilla glabra,3,not in naturadb
Schleswig-Holstein,Alchemilla micans,3,not in naturadb
Schleswig-Holstein,Alchemilla monticola,2,not in naturadb
Schleswig-Holstein,Alchemilla subcrenata,G,not in naturadb
Schleswig-Holstein,Alisma gramineum,2,not in naturadb
Schleswig-Holstein,Allium oleraceum,3,not in naturadb
Schleswig-Holstein,Allium scorodoprasum,3,not in naturadb
Schleswig-Holstein,Alopecurus aequalis,3,not in naturadb
Schleswig-Holstein,Anagallis minima,1,not in naturadb
Schleswig-Holstein,Anthemis cotula,2,not in naturadb
Schleswig-Holstein,Anthoxanthum aristatum,2,not in naturadb
Schleswig-Holstein,Anthriscus caucalis,3,not in naturadb
Schleswig-Holstein,Aphanes australis,2,not in naturadb
Schleswig-Holstein,Arabidopsis arenosa,2,not in naturadb
Schleswig-Holstein,Aristolochia clematitis,1,not in naturadb
Schleswig-Holstein,Arnoseris minima,1,not in naturadb
Schleswig-Holstein,Asperugo procumbens,0,not in naturadb
Schleswig-Holstein,Asplenium septentrionale,0,not in naturadb
Schleswig-Holstein,Atriplex laciniata,1,not in naturadb
Schleswig-Holstein,Atriplex pedunculata,2,not in naturadb
Schleswig-Holstein,Atriplex glabriuscula,3,not in naturadb
Schleswig-Holstein,Atriplex longipes,V,not in naturadb
Schleswig-Holstein,Atriplex rosea,0,not in naturadb
Schleswig-Holstein,Avena fatua,3,not in naturadb
Schleswig-Holstein,Avena strigosa,0,not in naturadb
Schleswig-Holstein,Betonica officinalis,1,not in naturadb
Schleswig-Holstein,Blysmus compressus,2,not in naturadb
Schleswig-Holstein,Blysmus rufus,1,not in naturadb
Schleswig-Holstein,Bolboschoenus laticarpus,R,not in naturadb
Schleswig-Holstein,Botrychium lunaria,1,not in naturadb
Schleswig-Holstein,Botrychium matricariifolium,0,not in naturadb
Schleswig-Holstein,Botrychium multifidum,0,not in naturadb
Schleswig-Holstein,Bromus arvensis,1,not in naturadb
Schleswig-Holstein,Bromus hordeaceus ssp. thominei,3,not in naturadb
Schleswig-Holstein,Bromus commutatus ssp. commutatus,1,not in naturadb
Schleswig-Holstein,Bromus racemosus,2,not in naturadb
Schleswig-Holstein,Bromus ramosus,3,not in naturadb
Schleswig-Holstein,Bromus benekenii,2,not in naturadb
Schleswig-Holstein,Bromus ramosus,3,not in naturadb
Schleswig-Holstein,Bromus secalinus,V,not in naturadb
Schleswig-Holstein,Buglossoides arvensis,1,not in naturadb
Schleswig-Holstein,Bupleurum tenuissimum,1,not in naturadb
Schleswig-Holstein,Calamagrostis stricta,1,not in naturadb
Schleswig-Holstein,Callitriche hermaphroditica,V,not in naturadb
Schleswig-Holstein,Callitriche brutia,1,not in naturadb
Schleswig-Holstein,Callitriche hamulata,3,not in naturadb
Schleswig-Holstein,Callitriche obtusangula,1,not in naturadb
Schleswig-Holstein,Callitriche stagnalis,3,not in naturadb
Schleswig-Holstein,Calystegia soldanella,1,not in naturadb
Schleswig-Holstein,Camelina sativa,1,not in naturadb
Schleswig-Holstein,Camelina alyssum,0,not in naturadb
Schleswig-Holstein,Camelina microcarpa ssp. pilosa,1,not in naturadb
Schleswig-Holstein,Camelina sativa,0,not in naturadb
Schleswig-Holstein,Cardamine dentata,V,not in naturadb
Schleswig-Holstein,Carex appropinquata,2,not in naturadb
Schleswig-Holstein,Carex colchica,1,not in naturadb
Schleswig-Holstein,Carex pseudobrizoides,2,not in naturadb
Schleswig-Holstein,Carex bohemica,0,not in naturadb
Schleswig-Holstein,Carex canescens,V,not in naturadb
Schleswig-Holstein,Carex cespitosa,2,not in naturadb
Schleswig-Holstein,Carex chordorrhiza,0,not in naturadb
Schleswig-Holstein,Carex dioica,1,not in naturadb
Schleswig-Holstein,Carex distans,3,not in naturadb
Schleswig-Holstein,Carex disticha,V,not in naturadb
Schleswig-Holstein,Carex echinata,2,not in naturadb
Schleswig-Holstein,Carex elongata,V,not in naturadb
Schleswig-Holstein,Carex elytroides,V,not in naturadb
Schleswig-Holstein,Carex extensa,2,not in naturadb
Schleswig-Holstein,Carex demissa,2,not in naturadb
Schleswig-Holstein,Carex lepidocarpa,1,not in naturadb
Schleswig-Holstein,Carex viridula,1,not in naturadb
Schleswig-Holstein,Carex hartmaniorum,0,not in naturadb
Schleswig-Holstein,Carex hostiana,1,not in naturadb
Schleswig-Holstein,Carex lasiocarpa,2,not in naturadb
Schleswig-Holstein,Carex limosa,1,not in naturadb
Schleswig-Holstein,Carex muricata,V,not in naturadb
Schleswig-Holstein,Carex pairae,V,not in naturadb
Schleswig-Holstein,Carex polyphylla,3,not in naturadb
Schleswig-Holstein,Carex pallescens,3,not in naturadb
Schleswig-Holstein,Carex pauciflora,0,not in naturadb
Schleswig-Holstein,Carex praecox,1,not in naturadb
Schleswig-Holstein,Carex pulicaris,1,not in naturadb
Schleswig-Holstein,Carex trinervis,0,not in naturadb
Schleswig-Holstein,Carex vesicaria,3,not in naturadb
Schleswig-Holstein,Carex otrubae,V,not in naturadb
Schleswig-Holstein,Catabrosa aquatica,1,not in naturadb
Schleswig-Holstein,Centaurium littorale,3,not in naturadb
Schleswig-Holstein,Centaurium pulchellum,2,not in naturadb
Schleswig-Holstein,Cephalanthera longifolia,0,not in naturadb
Schleswig-Holstein,Cerastium brachypetalum,1,not in naturadb
Schleswig-Holstein,Cerastium diffusum,2,not in naturadb
Schleswig-Holstein,Cerastium pumilum,1,not in naturadb
Schleswig-Holstein,Cerastium glutinosum,1,not in naturadb
Schleswig-Holstein,Cerastium pumilum,1,not in naturadb
Schleswig-Holstein,Chaenorhinum minus,3,not in naturadb
Schleswig-Holstein,Chenopodium strictum,G,not in naturadb
Schleswig-Holstein,Chenopodium murale,0,not in naturadb
Schleswig-Holstein,Chenopodium chenopodioides,2,not in naturadb
Schleswig-Holstein,Chenopodium urbicum,0,not in naturadb
Schleswig-Holstein,Chenopodium vulvaria,0,not in naturadb
Schleswig-Holstein,Chimaphila umbellata,0,not in naturadb
Schleswig-Holstein,Cicendia filiformis,0,not in naturadb
Schleswig-Holstein,Cicerbita macrophylla ssp. uralensis,R,not in naturadb
Schleswig-Holstein,Circaea alpina,2,not in naturadb
Schleswig-Holstein,Cirsium heterophyllum,0,not in naturadb
Schleswig-Holstein,Corallorhiza trifida,0,not in naturadb
Schleswig-Holstein,Cornus suecica,1,not in naturadb
Schleswig-Holstein,Corrigiola litoralis,1,not in naturadb
Schleswig-Holstein,Crassula aquatica,0,not in naturadb
Schleswig-Holstein,Crataegus rhipidophylla,2,not in naturadb
Schleswig-Holstein,Cuscuta epilinum,0,not in naturadb
Schleswig-Holstein,Cuscuta epithymum,1,not in naturadb
Schleswig-Holstein,Cuscuta europaea,3,not in naturadb
Schleswig-Holstein,Cuscuta lupuliformis,1,not in naturadb
Schleswig-Holstein,Cyperus flavescens,0,not in naturadb
Schleswig-Holstein,Cyperus fuscus,2,not in naturadb
Schleswig-Holstein,Dactylorhiza ochroleuca,0,not in naturadb
Schleswig-Holstein,Dactylorhiza maculata,2,not in naturadb
Schleswig-Holstein,Dactylorhiza fuchsii,2,not in naturadb
Schleswig-Holstein,Dactylorhiza maculata,2,not in naturadb
Schleswig-Holstein,Dactylorhiza majalis,2,not in naturadb
Schleswig-Holstein,Dactylorhiza majalis,2,not in naturadb
Schleswig-Holstein,Dactylorhiza sphagnicola,1,not in naturadb
Schleswig-Holstein,Deschampsia setacea,1,not in naturadb
Schleswig-Holstein,Diphasiastrum complanatum,0,not in naturadb
Schleswig-Holstein,Diphasiastrum complanatum,0,not in naturadb
